Informe de palabras clave de búsqueda
1 de junio de 2026 - 20 de septiembre de 2026
Semana,Estado de las palabras clave,Palabra clave,Tipo de concordancia,Estado,Motivos del estado,Conversiones,Código de moneda,Coste/conv.,Coste,Impr.,Clics,CTR,CPC medio,Cuota impr. perd. de búsq. (ranking),Cuota impr. perdidas de parte sup. abs. de búsqueda (ranking),Tasa de conv.,Coste/todas las conversiones,Nivel de calidad,Duración media de la interacción por sesión (segundos) (GA4),Cuota de impr. de búsqueda
2026-07-06,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","2,05",5,1,"20,00%","2,05","53,85%","69,23%","0,00%",0, --,"0,00","30,77%"
2026-07-13,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",10,0,"0,00%",0,"40,00%","40,00%","0,00%",0, --,0,"60,00%"
2026-07-20,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,"""productora de comerciales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0,> 90%,> 90%,"0,00%",0, --,0,< 10%
2026-06-08,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",2,0,"0,00%",0,"0,00%",> 90%,"0,00%",0, --,0,"100,00%"
2026-06-15,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-22,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",1,0,"0,00%",0,"33,33%","66,67%","0,00%",0, --,0,"33,33%"
2026-06-29,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0,> 90%,> 90%,"0,00%",0, --,0,< 10%
2026-07-06,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0,> 90%,> 90%,"0,00%",0, --,0,< 10%
2026-07-13,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0,"50,00%","50,00%","0,00%",0, --,0,< 10%
2026-07-20,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,"""storytelling corporativo""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-08,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-15,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-22,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-29,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-06,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-13,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-20,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,"""videos promocionales de empresas""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"1,00",PEN,"27,29","27,29",26,2,"7,69%","13,65","21,43%","42,86%","50,00%","27,29",3,"19,67","64,29%"
2026-06-08,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","36,69",35,5,"14,29%","7,34","16,67%","43,33%","0,00%",0,3,"2,00","73,33%"
2026-06-15,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",32,0,"0,00%",0,"22,86%","45,95%","0,00%",0,3,0,"65,71%"
2026-06-22,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",8,0,"0,00%",0,"22,22%","33,33%","0,00%",0,3,0,"55,56%"
2026-06-29,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","22,55",16,4,"25,00%","5,64","21,43%","50,00%","0,00%",0,3,"6,50","78,57%"
2026-07-06,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","8,58",19,3,"15,79%","2,86","47,37%","71,05%","0,00%",0,3,"48,00","42,11%"
2026-07-13,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",12,0,"0,00%",0,"7,14%","14,29%","0,00%",0,3,0,"64,29%"
2026-07-20,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"2,00",PEN,"22,45","44,90",28,7,"25,00%","6,41","23,64%","47,27%","28,57%","22,45",3,"4,86","40,00%"
2026-07-27,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"3,00",PEN,"9,09","27,26",42,9,"21,43%","3,03","0,00%","10,26%","33,33%","9,09",3,"33,38","53,16%"
2026-08-03,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"4,00",PEN,"11,49","45,95",71,11,"15,49%","4,18","20,57%","43,26%","36,36%","11,49",3,"12,88","47,52%"
2026-08-10,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"2,00",PEN,"9,74","19,47",112,8,"7,14%","2,43","35,64%","57,81%","25,00%","9,74",3,"12,90","52,13%"
2026-08-17,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"1,00",PEN,"13,08","13,08",72,4,"5,56%","3,27","28,79%","54,55%","25,00%","13,08",3,"25,50","69,70%"
2026-08-24,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"5,00",PEN,"8,59","42,95",122,11,"9,02%","3,90","20,89%","35,93%","45,45%","7,16",3,"39,64","30,64%"
2026-08-31,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"2,00",PEN,"8,17","16,34",32,4,"12,50%","4,08","15,56%","26,11%","50,00%","8,17",3,"33,50","17,22%"
2026-09-07,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-09-14,Habilitado,"""productora de videos""",Concordancia de frase,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-06-01,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"1,00",PEN,"7,01","7,01",2,1,"50,00%","7,01","0,00%","0,00%","100,00%","7,01", --,"80,00","50,00%"
2026-06-08,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-15,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-22,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-29,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","10,57",3,1,"33,33%","10,57","0,00%","66,67%","0,00%",0, --,"4,00","100,00%"
2026-07-06,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-13,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-20,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","2,70",1,1,"100,00%","2,70","0,00%",> 90%,"0,00%",0, --,0,"100,00%"
2026-08-03,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,[cotizacion video institucional],Concordancia exacta,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0,> 90%,> 90%,"0,00%",0, --,0,< 10%
2026-06-08,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",2,0,"0,00%",0,"0,00%","33,33%","0,00%",0, --,0,"66,67%"
2026-06-15,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","3,33",6,1,"16,67%","3,33","38,46%","46,15%","0,00%",0, --,"4,00","30,77%"
2026-06-22,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","15,36",6,1,"16,67%","15,36","28,57%","57,14%","0,00%",0, --,"38,00","57,14%"
2026-06-29,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0,> 90%,> 90%,"0,00%",0, --,0,< 10%
2026-07-06,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",3,0,"0,00%",0,"33,33%","66,67%","0,00%",0, --,0,"66,67%"
2026-07-13,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",1,0,"0,00%",0,"0,00%",> 90%,"0,00%",0, --,0,"100,00%"
2026-07-20,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,"""videos de induccion""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","20,81",92,8,"8,70%","2,60","27,34%","55,47%","0,00%",0,2,"1,75","48,44%"
2026-06-08,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","34,62",97,5,"5,15%","6,92","30,83%","61,65%","0,00%",0,2,"21,50","47,37%"
2026-06-15,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","15,20",56,6,"10,71%","2,53","39,02%","65,48%","0,00%",0,2,"6,67","46,34%"
2026-06-22,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","4,28",46,2,"4,35%","2,14","38,37%","68,60%","0,00%",0,2,"2,50","40,70%"
2026-06-29,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","15,94",45,8,"17,78%","1,99","62,64%","84,62%","0,00%",0,2,"4,63","37,36%"
2026-07-06,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","5,59",36,3,"8,33%","1,86","61,11%","84,44%","0,00%",0,2,"4,67","31,11%"
2026-07-13,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","7,99",37,3,"8,11%","2,66","28,07%","57,89%","0,00%",0,2,"5,33","45,61%"
2026-07-20,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","11,27",10,4,"40,00%","2,82","37,21%","44,19%","0,00%",0,2,"10,00","18,60%"
2026-07-27,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","4,36",17,2,"11,76%","2,18","0,00%","16,00%","0,00%",0,2,"33,00","34,00%"
2026-08-03,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"2,00",PEN,"4,92","9,83",51,4,"7,84%","2,46","23,17%","36,59%","50,00%","4,92",2,"8,75","45,12%"
2026-08-10,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"2,00",PEN,"2,61","5,22",42,4,"9,52%","1,31","39,81%","66,67%","50,00%","2,61",2,"19,00","35,92%"
2026-08-17,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","9,56",32,5,"15,63%","1,91","37,84%","67,57%","0,00%",0,2,"2,40","59,46%"
2026-08-24,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","2,60",5,1,"20,00%","2,60","9,52%","23,81%","0,00%",0,2,"5,00","23,81%"
2026-08-31,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,2,0, --
2026-09-07,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,2,0, --
2026-09-14,En pausa,"""videos para publicidad""",Concordancia de frase,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,2,0, --
2026-06-01,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-08,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-15,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-22,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-29,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-06,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-13,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-20,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,"""realizacion de proyectos audiovisuales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,En pausa,"""videos empresariales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","6,55",8,2,"25,00%","3,28","35,71%","57,14%","0,00%",0, --,"10,00","42,86%"
2026-06-08,En pausa,"""videos empresariales""",Concordancia de frase,En pausa,en pausa,"0,00",PEN,"0,00","3,12",17,1,"5,88%","3,12","10,53%","73,68%","0,00%",0, --,"6,00","68,42%"
